Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
10972,3WWwUGsyrkWxNYgeWSiKu3,Colombo,Abandoned Factory,"5, 4, 3, 2, 1, Blast! - Original Mix",10,278497,False,0.729,0.922,0,-3.441,1,0.0838,0.00186,0.815,0.0617,0.587,125.046,4,breakbeat
103,1PR5pyPiOEEQ02oJYq402x,Boyce Avenue;Fifth Harmony,"Cover Sessions, Vol. 3",Mirrors,57,292566,False,0.545,0.658,1,-7.174,1,0.0474,0.496,0.0,0.105,0.683,76.971,4,acoustic
7069,5sx9hOWgRSJvfYpk1i0RQ6,Nickel Creek,This Side,Speak,29,241348,False,0.687,0.378,11,-13.338,1,0.0336,0.822,0.00981,0.109,0.584,96.077,4,bluegrass
5306,4EZytiJfGIKolH85Nc6G8Q,Hiroyuki Sawano,"""Attack on Titan"" Season 3 Original Soundtrack",T-Kt,51,174560,False,0.28,0.159,2,-12.936,0,0.0392,0.652,0.627,0.0948,0.0393,58.714,4,anime
9645,5Soke8VrytkoSA44NABRHa,Voz da Verdade,Filho de Leão,Renova-me,45,290786,False,0.448,0.504,2,-4.278,1,0.0257,0.453,0.0,0.259,0.224,76.952,4,brazil
2346,3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros,Modo trabajación,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,alt-rock
2424,6zciWZePv9ohzMshMJn7uu,Detonautas Roque Clube,A Saga Continua,Um Cara de Sorte,50,244013,False,0.524,0.636,6,-5.884,0,0.0302,0.163,0.0,0.11,0.247,138.074,4,alt-rock
4065,0Dkibk70FDp6t7eOZNemNQ,Ludovico Einaudi,Una Mattina,Una Mattina,70,203800,False,0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,4,ambient
8558,0sjxRg1VlYfx4YG7uxurrq,Nina Simone,I Put A Spell On You,I Put A Spell On You,66,155026,False,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,3,blues
1002,7nYbKsvhM88mHCmFsAIQVp,Criolo,Fellini,Fellini,42,171989,False,0.805,0.746,1,-5.211,0,0.185,0.238,0.0,0.215,0.717,127.922,4,afrobeat
1957,4zUHDRC4EJNcLag5uluuNE,Menahan Street Band;Saundra Williams,Black Velvet (The Instrumentals),There's a New Day Coming,17,143120,False,0.382,0.507,2,-8.179,1,0.0323,0.787,0.0124,0.235,0.494,135.787,4,afrobeat
1058,3ayGhSSsgy1PyvJi6Np0CH,Jorge Drexler,Mediterráneo,Mediterráneo,33,206999,False,0.585,0.588,9,-8.147,0,0.115,0.405,5.19e-06,0.321,0.429,100.808,3,afrobeat
3005,07MDkzWARZaLEdKxo6yArG,THE ANXIETY;WILLOW;Tyler Cole,THE ANXIETY,Meet Me At Our Spot,81,162680,True,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,4,alternative
7451,1n12RNGAp4vxsjyn0yBwKq,Steve Ivey,30 Bluegrass Gospel Favorites,Just A Closer Walk,13,211106,False,0.584,0.644,9,-7.79,1,0.0325,0.409,0.363,0.208,0.517,117.26,4,bluegrass
9632,418OrMDXzoHxieAIKD4tBO,Lobão,"Lobão Elétrico Lino, Sexy & Brutal - Ao Vivo Em São Paulo (Deluxe Version)",Me Chama (Deluxe Version),44,219788,False,0.43,0.776,2,-5.563,1,0.0412,0.137,0.00046,0.804,0.491,105.076,4,brazil
3884,4bzITzu8lTBrupHwx5vYLs,Jacob Collier;JoJo,Un tecito y a mimir,It Don't Matter,1,261013,False,0.713,0.373,5,-11.386,0,0.174,0.547,0.00117,0.08,0.606,89.933,4,alternative
8793,1f0ykkUsIVLXnoVcpvg8zh,Atlanta Rhythm Section,Sweet Home Alabama,Beautiful Dreamer,0,206133,False,0.433,0.264,2,-16.176,1,0.0346,0.64,0.00275,0.286,0.257,124.987,4,blues
7006,5jiV53HABsmPO0y0138jwf,The Steeldrivers,The Muscle Shoals Recordings,Hangin’ Around,39,171506,False,0.487,0.558,7,-8.793,1,0.0289,0.539,5.12e-06,0.308,0.668,93.959,4,bluegrass
1299,4vZdynsnbBJh8WtLmo6wJa,Los Amigos Invisibles;Los Auténticos Decadentes,El Paradise,Aquí Nadie Esta Sano (feat. Los Auténticos Decadentes),27,226613,False,0.768,0.91,7,-2.398,1,0.0343,0.015,0.000121,0.143,0.96,123.023,4,afrobeat
8398,25GlfPUk2HGcaomdxFSktV,Three Dog Night,Fiesta temática 70s,An Old Fashioned Love Song - Single Version,0,226600,False,0.456,0.555,10,-10.615,1,0.0369,0.508,0.0194,0.106,0.776,101.31,4,blues
4865,0WzetzBykY3fl41dEJjoYa,Chad Lawson,You Finally Knew,In the Waiting,51,159208,False,0.337,0.0111,0,-27.273,1,0.0456,0.991,0.958,0.0886,0.148,75.69,5,ambient
3232,5ugV3rhvi2h6l52e1cIfLw,3 Doors Down,Fishing Music,Kryptonite,0,234626,False,0.544,0.848,11,-6.804,0,0.0288,0.00395,5.22e-05,0.134,0.489,99.039,4,alternative
804,3nBmy2hAqIDmMOD0VZGB7I,Kris Allen,Horizons,Lost,45,198386,False,0.47,0.292,6,-9.899,0,0.0284,0.904,0.000104,0.0889,0.168,66.109,4,acoustic
11136,6G0vQhQUP8jUzAkGZ2PXRH,Lianne La Havas,2Step - Pop R'n'B,Can't Fight,0,190560,False,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,british
4347,1ZCtwpUvU6a6L94dmacSGu,Max Richter;Daniel Hope;Raphael Alpermann;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Antonio Vivaldi - Inspiring Classics,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 3 - 2012",3,189160,False,0.537,0.302,4,-12.816,1,0.0324,0.738,0.905,0.122,0.413,110.578,4,ambient
7956,59CiaVR6LZRBbsnLY17cep,Hot Buttered Rum,Shine All Night,No Reason Why,20,233327,False,0.543,0.787,11,-7.313,1,0.0701,0.479,0.0,0.339,0.807,107.134,4,bluegrass
7099,1k82QYmnCIP4npYIraG1td,Yonder Mountain String Band,Love. Ain't Love,Groovin' Away,32,333986,False,0.768,0.41,7,-12.034,1,0.046,0.713,4.6e-06,0.474,0.755,77.98,4,bluegrass
9331,6FOZMPsV4o3dMj7juFrXMT,Juliano Son,Mais um Dia (ao Vivo),Vai Valer a Pena - Ao Vivo,47,297365,False,0.313,0.869,0,-4.113,1,0.0508,0.133,0.00174,0.703,0.221,127.875,4,brazil
4088,06JLkin2vf8YBGMFKik9Y7,Joep Beving,Classical Christmas,"Sinfonia (After Bach, BWV 248)",0,280500,False,0.485,0.0293,4,-30.251,0,0.031,0.991,0.902,0.0964,0.0423,80.014,3,ambient
8480,5ElPlZCW87v8ZFNKQkfyFi,Methrone,My Life,Loving Each Other 4 Life,40,315306,False,0.741,0.383,8,-6.107,1,0.108,0.311,0.0,0.109,0.475,113.969,4,blues
438,73Nw51XTNstlk3Wu1K26cB,Stephen Speaks,No More Doubt,Passenger Seat (Acoustic),63,273066,False,0.549,0.437,7,-8.64,1,0.0313,0.682,1.59e-05,0.224,0.688,153.604,4,acoustic
11349,4F1AgKpuFRMLEgtPETVwZk,The Beatles,Help! (Remastered),You've Got To Hide Your Love Away - Remastered 2009,65,129120,False,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,3,british
9825,7jZohYbYAs1Pdl3i2u2c4J,Pato Fu,Televisão de Cachorro,Canção Pra Você Viver Mais,45,324066,False,0.631,0.647,2,-6.433,1,0.0418,0.0316,0.0079,0.0946,0.762,164.191,4,brazil
4651,49O7yA5mIzGLGw3CHlDDkI,aswekeepsearching,Rooh,Aitbaar,18,310474,False,0.573,0.287,3,-11.124,1,0.0337,0.79,0.0,0.111,0.108,115.917,3,ambient
1009,00LmM2QLGpfb5NC7PC7qqZ,Criolo,Ainda Há Tempo,Vasilhame,43,172440,False,0.506,0.876,2,-5.877,0,0.316,0.194,1.86e-06,0.353,0.676,124.218,5,afrobeat
9074,0rYFCbRb25YpQ7fx2Gnr6v,Marcelo Markes;Juliano Son,Tu És Fiel,Tu És Fiel,52,301276,False,0.314,0.449,1,-9.442,0,0.0281,0.23,6.35e-05,0.0939,0.127,140.443,3,brazil
3926,6PypGyiu0Y2lCDBN1XZEnP,R.E.M.,Automatic For The People,Everybody Hurts,75,320266,False,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3,alternative
2081,3kQhWtoluFHPbcBC6gyYrZ,Zoé,tardes tranqui,Arrullo De Estrellas,0,252986,False,0.462,0.765,5,-7.011,1,0.036,0.324,0.231,0.0757,0.399,81.513,4,alt-rock
9921,5XxpXiU1ewlSNKcoXg3abu,Olívia Ferreira,Tudo Passa Pela Cruz,Cuidas de Mim,43,317906,False,0.234,0.312,11,-10.54,1,0.0292,0.577,1.12e-06,0.0954,0.196,169.721,4,brazil
7607,7jnXdzK4JqndKXTUibUjXx,Mike Marshall;Edgar Meyer;Béla Fleck,Uncommon Ritual,Seesaw - Instrumental,22,180706,False,0.429,0.307,0,-18.703,1,0.0404,0.958,0.949,0.156,0.351,120.416,4,bluegrass
9068,5wSagCWflNwJ1xM59ZKw6O,Pato Fu,Gol de Quem?,Sobre o Tempo,52,207533,False,0.633,0.551,11,-12.294,1,0.0427,0.00731,0.123,0.144,0.427,94.946,4,brazil
11408,7zY46aSULMG2pDG2fMlaI7,Harry Gregson-Williams,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe (Original Motion Picture Soundtrack)",Only The Beginning of The Adventure,54,332373,False,0.19,0.169,8,-18.08,1,0.0365,0.9,0.617,0.102,0.0367,82.967,4,british
964,1yTJXe80RThFvGTGDSgNpt,Nathan Angelo,She's The Song (Acoustic),She's The Song - Acoustic,48,233306,False,0.617,0.319,2,-8.445,1,0.029,0.609,0.0,0.122,0.324,133.821,4,acoustic
9712,1I5srDBzbbQVUeDErIZXWa,O Rappa,Acústico MTV,Pescador de ilusões - Ao vivo acústico,43,306266,False,0.385,0.806,1,-8.967,1,0.0398,0.237,0.00566,0.933,0.693,106.628,4,brazil
908,05b6SX5DjBpvd5rYIxmwOz,The Civil Wars,Barton Hollow,To Whom It May Concern,44,211360,False,0.309,0.159,7,-13.101,1,0.0315,0.912,0.000264,0.1,0.139,87.493,4,acoustic
6177,5ft8Pv91JaqLvxRxzzQ5dp,Nifelheim,Servants of Darkness,The Bestial Avenger,21,317306,False,0.211,0.974,4,-4.478,0,0.105,1.46e-05,0.449,0.329,0.146,117.647,4,black-metal
10943,5nFqMzU83pOOQBD3qLrDbY,Dub Pistols;Too Many T's,Crazy Diamonds,La La La,10,215469,True,0.653,0.915,1,-4.319,1,0.128,0.00879,9.95e-06,0.427,0.909,89.997,4,breakbeat
11486,7dbI4g3m8A0isJVvYk2xdD,Vashti Bunyan,Just Another Diamond Day,I'd Like To Walk Around In Your Mind,48,135453,False,0.212,0.194,0,-16.798,1,0.0471,0.924,0.000507,0.117,0.524,172.65,3,british
2369,5f2zZawBtGBEw24ABweErz,Bea Miller;Arcane;League of Legends,Playground (from the series Arcane League of Legends),Playground (from the series Arcane League of Legends),70,230525,False,0.514,0.703,8,-6.859,1,0.0298,0.0107,7.62e-05,0.13,0.356,157.399,4,alt-rock
8036,1LFJLpGF7gexCurvUsjqG9,Ella Fitzgerald,Santa Claus Is Coming To Town,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
7524,60tfD2YgDiwyOloZbE5xtE,Greensky Bluegrass,If Sorrows Swim,Leap Year,23,347280,False,0.348,0.657,4,-6.666,1,0.0299,0.352,0.277,0.301,0.655,139.053,4,bluegrass
9316,0xNIIXQrCQq49w0iRpW2bW,Black Alien,Babylon By Gus Vol. 1 - o Ano do Macaco,Na Segunda Vinda,47,268146,False,0.652,0.828,2,-7.433,0,0.387,0.164,0.0,0.127,0.434,148.027,4,brazil
86,6Uy6K3KdmUdAfelUp0SeXn,Sara Bareilles,The Blessed Unrest,Brave,70,220573,False,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,acoustic
2637,033BH9v7RyCCdHzgxyiU5R,Comisario Pantera;Luis Humberto Navejas,Murasaki,Murasaki,47,213133,False,0.572,0.73,4,-4.381,1,0.0257,0.0286,0.000623,0.198,0.3,136.948,4,alt-rock
728,3NxSIxMnq9tDmQtoyHQqte,Luther Allison,Serious,Life Is A Bitch,41,219640,False,0.594,0.744,6,-10.096,0,0.0304,0.648,0.00305,0.261,0.778,102.344,4,acoustic
6495,1itG2L5fjV1Ei958Cd6UjL,Anaal Nathrakh,The Whole of the Law,On Being a Slave,18,339625,False,0.273,0.792,5,-3.315,1,0.0864,1.4e-05,0.885,0.709,0.16,120.035,4,black-metal
574,6XgmRgd6yQ71afjGLrk0aI,Canyon City,Midnight Waves,Firework,47,182744,False,0.51,0.32,1,-10.371,1,0.0392,0.823,0.000193,0.124,0.425,92.385,4,acoustic
11127,2EL6VBbIx8xmGQVRSnQYpY,Lianne La Havas,Indie Chill Out,Paper Thin,1,298720,False,0.714,0.243,0,-13.513,1,0.0478,0.646,0.212,0.11,0.504,125.834,4,british
8653,0LLhXDW4rqJehmII52vSHE,Raphael Lake;Royal Baggs,Ambient Indie,A Thought Is Haunting Me,43,246235,False,0.466,0.279,9,-10.964,0,0.0263,0.38,0.48,0.0763,0.0588,96.969,4,blues
7283,5i8Oocnl4lBkTEIQFngQ6Y,The Devil Makes Three,A Little Bit Faster And A Little Bit Worse,Robot,27,235093,False,0.351,0.527,7,-7.804,1,0.0568,0.444,0.0,0.944,0.775,198.479,4,bluegrass
7323,5W5EwJI8ejwSDZ2w0gNESl,Pickin' On Series;Iron Horse,Pickin' on Modest Mouse,3rd Planet,25,265480,False,0.577,0.727,7,-8.244,1,0.0281,0.0558,0.0552,0.0719,0.765,149.272,4,bluegrass
3501,1fDFHXcykq4iw8Gg7s5hG9,The 1975,Being Funny In A Foreign Language,About You,73,326490,False,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4,alternative
542,6B9EuDkJUAm9bO26ZdzBke,Takehara Pistol,GOOD LUCK TRACK,Amazing Grace,30,178573,False,0.457,0.26,7,-7.952,1,0.0406,0.0594,0.0,0.346,0.38,106.756,4,acoustic
6964,25aS4iKJ3DXGN3hpZD9P9W,Skyforger,Kurbads,The Devil Slayer,16,305213,False,0.468,0.997,11,-4.756,0,0.172,3.88e-06,0.696,0.154,0.0389,150.006,4,black-metal
8236,4gZ0cdB30vF7gVsWlnMjHi,Whitesnake,Timeless Rock Hits,Fool for Your Loving,1,258146,False,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,blues
7856,2b4o1ncG5nBdAGOwBpPioI,Tony Rice Unit,Manzanita,Hold Whatcha Got,21,168106,False,0.678,0.489,5,-11.556,1,0.0358,0.28,8.58e-06,0.107,0.899,104.836,4,bluegrass
6511,4l4I0TefA8k2mN0KqzUi4R,Regarde Les Hommes Tomber,Ascension,La Tentation,18,148333,False,0.212,0.209,8,-15.091,1,0.0387,0.724,0.965,0.248,0.0323,61.755,4,black-metal
3805,7nAfXgeHfDO50upcOjJOaq,Linkin Park,One More Light,Talking to Myself,63,231306,False,0.593,0.712,2,-6.325,0,0.0286,0.00184,0.0,0.128,0.473,124.013,4,alternative
5164,30WNOfFRiqgebO4eRkCii8,FLOW,GAME,GO!!!,63,236160,False,0.61,0.963,11,-4.451,1,0.0576,0.075,0.0,0.256,0.839,133.747,4,anime
6207,6BOMtKJHWv7ckkV7QN9lCj,Power From Hell,Devil's Whorehouse,Old Metal,20,201131,False,0.331,0.834,7,-9.069,1,0.0752,3.56e-06,0.948,0.0791,0.44,78.337,4,black-metal
7545,6FMonOQySdWYdgNshk6zSs,The Wailin' Jennys,40 Days,Something to Hold Onto,25,222266,False,0.283,0.317,2,-13.02,1,0.0299,0.523,1.13e-06,0.11,0.302,178.097,3,bluegrass
7416,6DAkh1h1UNHVIudTt0JcNT,Adam Steffey,Here to Stay,Twister (Devil's Dance),23,189035,False,0.616,0.734,4,-5.485,1,0.0342,0.367,0.187,0.0909,0.966,105.126,4,bluegrass
754,2I4gO3ZoMLZaCeWMZGOQ7o,Gabrielle Aplin,Miss You,Night Bus,38,221826,False,0.458,0.815,1,-7.16,0,0.0515,0.00374,1.07e-05,0.115,0.362,118.226,4,acoustic
6341,5IYqcX40Tr97RZDg3Sifl0,Sarcófago,The Laws of Scourge,Prelude to a Suicide,20,233733,False,0.307,0.7,4,-9.619,1,0.04,2.28e-05,0.802,0.122,0.3,86.303,4,black-metal
3183,5LoDOM7j5uQp30assYbt9m,GAYLE,Your Perfect Soundtrack,indieedgycool,0,146769,True,0.728,0.773,11,-6.253,0,0.0764,0.0364,0.0,0.235,0.547,98.011,4,alternative
10452,7Cc6AryZQcJRVX2ZKYNp5g,Noisia;IMANU,The Resonance I,Incessant - IMANU Remix,42,217710,False,0.622,0.954,8,-0.933,1,0.0654,0.0147,0.834,0.15,0.474,172.029,4,breakbeat
9503,30FZ8u17Y0XXmI1RBIPxAh,Dalsin;ALASKA,Deus de Cerâmica,Deus de Cerâmica,45,159272,False,0.805,0.406,5,-10.846,1,0.234,0.334,0.0,0.106,0.607,109.875,4,brazil
7023,2SLLm0Dt3JHr0IEREeH0kj,Trampled by Turtles,Palomino,Help You,34,193586,False,0.398,0.78,4,-5.306,1,0.0359,0.242,0.0,0.342,0.772,149.503,4,bluegrass
9884,3Goq1S2nVTYg1B42CE8Dd6,Voz da Verdade,Além do Rio Azul / Coração de Cera (Série Dupla),Além do Rio Azul,43,241560,False,0.337,0.445,0,-6.577,1,0.0289,0.645,0.0,0.0839,0.32,81.2,4,brazil
5511,7sc48UkOslbSSRO1b2jZDc,Samuel Kim,Ashes on The Fire,Ashes on The Fire,42,330819,False,0.42,0.782,5,-7.414,0,0.0555,0.0179,0.922,0.0704,0.191,101.779,3,anime
684,35RrDnREM1xxx4YBxDHikm,Ben Rector,Magic,I Will Always Be Yours,49,226826,False,0.444,0.771,0,-4.607,1,0.0485,0.13,0.0,0.273,0.45,148.028,4,acoustic
6754,1qXXsm5HOx6lssCY9Sct2E,Ihsahn,Arktis.,Celestial Violence,41,324640,False,0.435,0.498,10,-8.681,1,0.0356,0.00212,0.00748,0.0827,0.0563,138.075,4,black-metal
5564,1upmGVmHvx0MEHEVdvnBCK,Hiroyuki Sawano,七つの大罪 オリジナル・サウンドトラック,Perfect Time,53,283760,False,0.595,0.945,4,-6.259,0,0.0859,0.00459,0.00277,0.129,0.542,124.022,4,anime
10582,4paK7VQa8HRYPSF2hvC4LQ,DJ Icey,Take a Little Take a Lot,Tag Ur It,12,170168,False,0.821,0.881,7,-2.92,1,0.0625,0.00394,0.0492,0.0825,0.9,128.005,4,breakbeat
3021,1yZWmKmLfTrFCxHvhFsdoN,The Killers;Phoebe Bridgers,The Greatest Rock Tunes 2022,Runaway Horses - Abridged,0,204466,False,0.499,0.223,9,-15.253,1,0.0338,0.912,0.0,0.0962,0.304,129.291,5,alternative
1255,7sJh1Fj7dcuHnHSqL8FHf3,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine,Segura,Segura,23,238293,False,0.538,0.533,0,-12.113,1,0.0518,0.0184,0.0133,0.109,0.365,74.973,4,afrobeat
2863,0G1BEi8ByngMCJqcPnDACw,Red Hot Chili Peppers,Return of the Dream Canteen,Eddie,66,341986,False,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4,alt-rock
10418,7pKAIHYZd9EuPgfcTs25Rt,Hybrid,Wide Angle,Beachcoma - Original,15,390480,False,0.474,0.833,6,-10.493,0,0.047,0.0187,0.895,0.506,0.0387,121.965,4,breakbeat
11505,41za80kTVaQpZwtPfPtPYB,Craig David;Galantis,22 (Deluxe),DNA,22,177213,False,0.672,0.881,9,-3.142,0,0.0447,0.0588,0.0,0.406,0.68,122.012,4,british
4082,2am9i1Rq2n0LiJmyX5nqXO,Joep Beving,Weihnachten Klassik 2022,"Sinfonia (After Bach, BWV 248)",0,280500,False,0.485,0.0293,4,-30.251,0,0.031,0.991,0.902,0.0964,0.0423,80.014,3,ambient
10065,099CDDoB54Jf2c5LHF8jf9,Bombo Rosa,BRZL,BRZL,21,315445,False,0.782,0.944,6,-4.67,1,0.057,0.000956,0.879,0.0602,0.535,130.008,4,breakbeat
6216,4LSPVzDF1WcUedAG4hqtcm,Myrkur,Myrkur,Nattens Barn,21,355605,False,0.103,0.846,9,-4.866,1,0.108,0.00814,0.000539,0.0511,0.0588,91.081,5,black-metal
7258,3gKF6PkKGTz96d6blRCZGQ,Punch Brothers,Who's Feeling Young Now?,Clara,25,201386,False,0.691,0.495,2,-6.595,1,0.0293,0.839,1.59e-05,0.198,0.611,119.859,4,bluegrass
1558,6pwSBqZPf8gT6mWrCqrAAh,Sharyn,In Full Bloom,Mercy,18,243377,False,0.765,0.434,0,-8.515,0,0.096,0.366,0.0,0.0978,0.267,141.939,4,afrobeat
3532,0SShlR5RlMpTzifqbPnVhl,La Roux,Halloween 2022,In For The Kill,0,250160,False,0.627,0.973,8,-0.223,0,0.0435,0.00137,0.0,0.0851,0.894,150.063,4,alternative
10170,3H8aw73vs10IEx0EiTTD6R,DJ Icey,Different Day,Different Day,18,309360,False,0.693,0.566,8,-8.561,1,0.0363,0.0146,0.398,0.103,0.184,125.027,4,breakbeat
2055,10nyNJ6zNy2YVYLrcwLccB,Radiohead,OK Computer,No Surprises,82,229120,False,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4,alt-rock
5322,3eyxh8xkW0X7k1FSHlAatt,UVERworld,Timeless,D-tecnoLife,60,233893,False,0.463,0.934,1,-3.566,0,0.141,0.0223,0.0,0.301,0.649,168.005,4,anime
7801,2h0fFcmUwo0EPwfCnLyTv5,Greensky Bluegrass,Stress Dreams,Get Sad,21,176997,False,0.531,0.4,7,-13.434,1,0.0267,0.526,0.0173,0.108,0.488,107.598,4,bluegrass
6329,6ZiaGtb94L6LtRbC3yHkJW,Old Man's Child,In Defiance of Existence,Life Deprived,18,289346,False,0.183,0.887,1,-5.99,1,0.058,2.99e-06,0.893,0.356,0.15,157.824,4,black-metal
2607,2O9O26335YYVckmRgPKY3s,Empire of the Sun,Ice On The Dune,Alive,65,204546,False,0.524,0.882,5,-3.038,1,0.0367,0.108,1.1e-06,0.071,0.399,119.94,4,alt-rock
7762,2gBq4xHBHUPlzjHEBonDMT,The Wailin' Jennys,Live at the Mauch Chunk Opera House,Driving,23,287640,False,0.395,0.403,9,-12.939,1,0.042,0.823,5.18e-06,0.704,0.394,129.432,4,bluegrass
3657,7KwFRmkfw7cUZIUqNxeuxw,Elaine,It's Okay to Not Be Okay (Original Television Soundtrack) Special Track vol.1,Wake Up,50,254013,False,0.768,0.873,1,-3.922,0,0.0648,0.0612,1.69e-06,0.0615,0.771,119.984,4,alternative
7533,3Rkbvevg1OjerALUV8WM1j,Greensky Bluegrass,Courage for the Road: Fall 2019 (Live),Brokedown Palace 9/25: The Caverns - Live,23,344146,False,0.454,0.337,5,-15.906,1,0.0371,0.793,0.00148,0.922,0.249,123.612,4,bluegrass
3935,6nvbYcbL79UQ5VFKE0aeeq,Kari Jobe,Sad Love Songs 2022,In The Name Of Love - Recorded At Spotify Studios NYC,2,205738,False,0.675,0.375,6,-8.985,1,0.0452,0.542,2.5e-06,0.0951,0.187,134.023,4,alternative
10130,0kwc5Tas5xLhJlJdCzaVco,The Chemical Brothers;Noel Gallagher,Brotherhood,Setting Sun - 2003 Digital Remaster,20,241933,False,0.412,0.988,7,-1.594,1,0.142,0.000401,0.0543,0.367,0.191,135.041,4,breakbeat
7080,53ewPfho6rQQpbv3vbTIKS,Nickel Creek,Why Should The Fire Die?,When In Rome,30,255693,False,0.373,0.7,0,-9.849,1,0.0468,0.0827,0.131,0.133,0.537,174.242,4,bluegrass
1297,3JhHQXwYAoG2ks4F6FQ6FB,Los Amigos Invisibles;Kinky,El Paradise,Anestesiada (feat. Kinky),26,224586,False,0.736,0.951,4,-3.983,0,0.0436,0.0149,0.329,0.0833,0.932,116.001,4,afrobeat
2844,5cUJtPvqRfXRAj9yQR8iRJ,Enjambre,Enjambre Y Los Huéspedes Del Orbe,Falacia,46,161666,False,0.388,0.793,0,-4.144,1,0.058,0.004,0.00316,0.0728,0.541,157.797,4,alt-rock
7693,3IP8Vd0laM4b4NHcEUhU2Z,Railroad Earth,Last of the Outlaws,Chasin' a Rainbow,22,246520,False,0.474,0.754,7,-5.684,1,0.0275,0.0738,0.00747,0.0949,0.632,148.091,4,bluegrass
5010,74sYtRs4LCDIpdBP8xDMSP,渕上 舞,人芝居,人芝居,58,247506,False,0.674,0.87,6,-3.607,0,0.0865,0.241,0.0,0.0875,0.86,119.99,4,anime
7651,3MhLbJxKCi2X4iwxTDqzXj,Newfound Road,Full Heart,He'll Make A Way,21,171893,False,0.638,0.643,9,-10.166,1,0.033,0.491,0.00227,0.135,0.874,117.729,5,bluegrass
7125,1DRUADzxXobWbKTPhkYnQo,Jim & Jesse,Y'all Come: The Essential Jim & Jesse,Ballad of Thunder Road,29,156600,False,0.654,0.551,5,-10.2,1,0.0325,0.579,0.0,0.812,0.965,138.15,4,bluegrass
6939,6wqu6LuW5ALfsN5jPmkCMh,Opera IX,The Black Opera,The First Seal,16,579360,False,0.192,0.875,6,-5.088,0,0.0557,2.57e-05,0.776,0.108,0.128,128.669,4,black-metal
4857,5if9Gp2EOljpMb8MK1NnMW,Yann Tiersen,The Lighthouse - Everything's Calm,Dispute,53,254813,False,0.466,0.0205,0,-18.097,0,0.062,0.988,0.101,0.097,0.0758,132.77,3,ambient
9162,14yTHnpaWuIIVqrODnfapO,ConeCrewDiretoria,Bonde da Madrugada pt. 2,O Mundo Deu Voltas,49,321649,False,0.71,0.601,6,-5.859,1,0.304,0.564,0.00182,0.116,0.649,96.892,4,brazil
10725,7CkNtT4Ptb9cime7heim8c,Deekline;Gala Osborn,Pass Me The Rizla,Perfida - Original Mix,11,318171,False,0.58,0.958,7,-1.763,1,0.0421,3.08e-05,0.195,0.0535,0.298,175.023,4,breakbeat
6798,0XE4aVvC1rOGaS9jLpgsfv,Entombed,Same Difference,Addiction King,18,175506,False,0.283,0.962,10,-3.528,1,0.103,3.55e-06,0.748,0.103,0.179,168.237,4,black-metal
1904,59vZs9bJrEpBQHuK1M3tmS,The Bamboos;Washington,Medicine Man,The Wilhelm Scream,47,268040,False,0.565,0.621,7,-5.62,1,0.0264,0.00773,0.0324,0.257,0.403,150.036,4,afrobeat
3800,1S1bZVv8sqYY39S6KWchuk,Octavian;Skepta,Papi Chulo,Papi Chulo,68,161667,True,0.866,0.563,6,-6.965,0,0.102,0.187,0.0,0.0888,0.309,127.905,4,alternative
1603,67PY8HBV98iVLodNXhBk8V,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Doudou,9,287146,False,0.404,0.397,4,-11.112,1,0.0371,0.848,0.725,0.156,0.69,171.012,3,afrobeat
429,2jcdviEbZPIpwM10JBQNYc,Masaharu Fukuyama,Calling,恋人 (Original Version),33,272773,False,0.649,0.336,7,-12.053,1,0.0299,0.27,0.0,0.137,0.47,71.967,4,acoustic
4750,1XmdB9Kha5e5H4PfTSmewn,Sleeping At Last,Atlas: Touch,Atlas: Touch,50,253892,False,0.398,0.0933,0,-11.879,1,0.0442,0.958,4.63e-06,0.0893,0.185,81.76,3,ambient
